"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer"
"286","Frank Olsen","Consumer","CA-2018-141992","2018-06-19 00:00:00","Dallas","Texas","Central","United States","75220","2018-06-25 00:00:00","Standard Class","7285","1382","2","0.2","-33","-0.21","154","Safco Industrial Wire Shelving","Office Supplies","Storage","SAFCO"
"415","Karen Bern","Corporate","CA-2018-142034","2018-09-24 00:00:00","Saint Cloud","Minnesota","Central","United States","56301","2018-09-28 00:00:00","Standard Class","7286","961","4","0","13","0.18","72","KeyTronic E03601U1 - Keyboard - Beige","Technology","Accessories","KeyTronic"
"415","Karen Bern","Corporate","CA-2018-142034","2018-09-24 00:00:00","Saint Cloud","Minnesota","Central","United States","56301","2018-09-28 00:00:00","Standard Class","7287","737","4","0","181","0.3","604","Global Airflow Leather Mesh Back Chair, Black","Furniture","Chairs","Global"
"415","Karen Bern","Corporate","CA-2018-142034","2018-09-24 00:00:00","Saint Cloud","Minnesota","Central","United States","56301","2018-09-28 00:00:00","Standard Class","7288","918","5","0","275","0.42","656","Imation Bio 2GB USB Flash Drive Imation Corp","Technology","Accessories","Imation"
"691","Shahid Collister","Consumer","CA-2018-142090","2018-11-30 00:00:00","Burlington","North Carolina","South","United States","27217","2018-12-07 00:00:00","Standard Class","7289","1029","3","0.2","82","0.21","384","Logitech Wireless Gaming Headset G930","Technology","Accessories","Logitech"
"691","Shahid Collister","Consumer","CA-2018-142090","2018-11-30 00:00:00","Burlington","North Carolina","South","United States","27217","2018-12-07 00:00:00","Standard Class","7290","377","7","0.4","-653","-0.37","1782","Bush Advantage Collection Racetrack Conference Table","Furniture","Tables","Bush"
"359","Jennifer Braxton","Corporate","CA-2018-142125","2018-10-21 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-10-27 00:00:00","Standard Class","7291","35","5","0","11","0.48","22","Acco 3-Hole Punch","Office Supplies","Binders","Acco"
"359","Jennifer Braxton","Corporate","CA-2018-142125","2018-10-21 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-10-27 00:00:00","Standard Class","7292","692","6","0","19","0.5","39","GBC Instant Report Kit","Office Supplies","Binders","GBC"
"199","Darren Powers","Consumer","CA-2018-142174","2018-03-04 00:00:00","Houston","Texas","Central","United States","77041","2018-03-09 00:00:00","Standard Class","7293","1729","2","0.2","32","0.36","90","Xerox 1934","Office Supplies","Paper","Xerox"
"691","Shahid Collister","Consumer","CA-2018-142293","2018-09-17 00:00:00","Boise","Idaho","West","United States","83704","2018-09-20 00:00:00","First Class","7294","1025","3","0","38","0.42","90","Logitech Trackman Marble Mouse","Technology","Accessories","Logitech"
"767","Tracy Collins","Home Office","CA-2018-142328","2018-12-07 00:00:00","San Francisco","California","West","United States","94122","2018-12-14 00:00:00","Standard Class","7295","1347","6","0","25","0.5","50","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies","Paper","REDIFORM"
"53","Anthony Johnson","Corporate","CA-2018-142342","2018-07-17 00:00:00","Apple Valley","California","West","United States","92307","2018-07-19 00:00:00","Second Class","7296","1514","2","0","0","0","11","Sterilite Show Offs Storage Containers","Office Supplies","Storage","Sterilite"
"53","Anthony Johnson","Corporate","CA-2018-142342","2018-07-17 00:00:00","Apple Valley","California","West","United States","92307","2018-07-19 00:00:00","Second Class","7297","1826","5","0","16","0.48","32","Xerox 221","Office Supplies","Paper","Xerox"
"53","Anthony Johnson","Corporate","CA-2018-142342","2018-07-17 00:00:00","Apple Valley","California","West","United States","92307","2018-07-19 00:00:00","Second Class","7298","1256","5","0","29","0.5","58","Peel & Seel Recycled Catalog Envelopes, Brown","Office Supplies","Envelopes","Peel & Seel"
"53","Anthony Johnson","Corporate","CA-2018-142342","2018-07-17 00:00:00","Apple Valley","California","West","United States","92307","2018-07-19 00:00:00","Second Class","7299","169","5","0.15","211","0.18","1194","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","Furniture","Bookcases","Atlantic"
"609","Philip Brown","Consumer","CA-2018-142391","2018-09-24 00:00:00","Seattle","Washington","West","United States","98115","2018-09-24 00:00:00","Same Day","7300","12","10","0","72","0.36","200","12-1/2 Diameter Round Wall Clock","Furniture","Furnishings","Other"
"431","Kean Thornton","Consumer","CA-2018-142461","2018-05-30 00:00:00","Dallas","Texas","Central","United States","75217","2018-06-03 00:00:00","Second Class","7301","170","1","0.32","-6","-0.03","205","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","Furniture","Bookcases","Atlantic"
"752","Toby Carlisle","Consumer","CA-2018-142489","2018-11-14 00:00:00","Houston","Texas","Central","United States","77095","2018-11-16 00:00:00","Second Class","7302","1649","5","0.8","-33","-1.5","22","Wilson Jones Legal Size Ring Binders","Office Supplies","Binders","Wilson Jones"
"374","Jim Karlsson","Consumer","CA-2018-142622","2018-10-30 00:00:00","Seattle","Washington","West","United States","98115","2018-11-02 00:00:00","First Class","7303","1179","2","0.2","-6","-0.06","98","Novimex Fabric Task Chair","Furniture","Chairs","Novimex"
"374","Jim Karlsson","Consumer","CA-2018-142622","2018-10-30 00:00:00","Seattle","Washington","West","United States","98115","2018-11-02 00:00:00","First Class","7304","309","2","0","38","0.19","200","Bestar Classic Bookcase","Furniture","Bookcases","Bestar"
"374","Jim Karlsson","Consumer","CA-2018-142622","2018-10-30 00:00:00","Seattle","Washington","West","United States","98115","2018-11-02 00:00:00","First Class","7305","768","8","0.2","-23","-0.04","614","Global Super Steno Chair","Furniture","Chairs","Global"
"444","Kimberly Carter","Corporate","CA-2018-142636","2018-11-03 00:00:00","Seattle","Washington","West","United States","98105","2018-11-07 00:00:00","Standard Class","7306","1702","7","0","66","0.47","140","Xerox 191","Office Supplies","Paper","Xerox"
"444","Kimberly Carter","Corporate","CA-2018-142636","2018-11-03 00:00:00","Seattle","Washington","West","United States","98105","2018-11-07 00:00:00","Standard Class","7307","746","4","0.2","27","0.09","307","Global Deluxe Office Fabric Chairs","Furniture","Chairs","Global"
"232","Dionis Lloyd","Corporate","CA-2018-142643","2018-10-15 00:00:00","Thousand Oaks","California","West","United States","91360","2018-10-20 00:00:00","Standard Class","7308","624","1","0","9","0.41","23","Executive Impressions 14"" Two-Color Numerals Wall Clock","Furniture","Furnishings","Executive Impressions"
"232","Dionis Lloyd","Corporate","CA-2018-142643","2018-10-15 00:00:00","Thousand Oaks","California","West","United States","91360","2018-10-20 00:00:00","Standard Class","7309","179","5","0","70","0.46","153","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery"
"195","Daniel Raglin","Home Office","CA-2018-142671","2018-11-10 00:00:00","Hollywood","Florida","South","United States","33021","2018-11-14 00:00:00","Second Class","7310","720","5","0.7","-8","-0.67","12","GBC VeloBinder Strips","Office Supplies","Binders","GBC"
"657","Roy Skaria","Home Office","CA-2018-142776","2018-12-11 00:00:00","Burlington","Iowa","Central","United States","52601","2018-12-14 00:00:00","Second Class","7311","1639","3","0","3","0.48","5","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies","Binders","Wilson Jones"
"657","Roy Skaria","Home Office","CA-2018-142776","2018-12-11 00:00:00","Burlington","Iowa","Central","United States","52601","2018-12-14 00:00:00","Second Class","7312","1253","1","0","3","0.48","7","Pastel Pink Envelopes","Office Supplies","Envelopes","Other"
"611","Philisse Overcash","Home Office","CA-2018-142867","2018-03-17 00:00:00","Houston","Texas","Central","United States","77095","2018-03-21 00:00:00","Standard Class","7313","1693","3","0.2","3","0.31","10","Xerox 1900","Office Supplies","Paper","Xerox"
"611","Philisse Overcash","Home Office","CA-2018-142867","2018-03-17 00:00:00","Houston","Texas","Central","United States","77095","2018-03-21 00:00:00","Standard Class","7314","697","6","0.8","-22","-1.6","14","GBC Plasticlear Binding Covers","Office Supplies","Binders","GBC"
"82","Benjamin Patterson","Consumer","CA-2018-142888","2018-11-21 00:00:00","Spokane","Washington","West","United States","99207","2018-11-25 00:00:00","Standard Class","7315","1379","1","0","21","0.29","71","Safco Drafting Table","Furniture","Tables","SAFCO"
"22","Alex Grayson","Consumer","CA-2018-142909","2018-12-22 00:00:00","Mesa","Arizona","West","United States","85204","2018-12-25 00:00:00","Second Class","7316","979","2","0.5","-135","-0.74","183","Lesro Round Back Collection Coffee Table, End Table","Furniture","Tables","Lesro"
"48","Anne Pryor","Home Office","CA-2018-143021","2018-11-19 00:00:00","New York City","New York","East","United States","10011","2018-11-19 00:00:00","Same Day","7317","44","7","0.2","18","0.31","58","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","Office Supplies","Binders","Acco"
"48","Anne Pryor","Home Office","CA-2018-143021","2018-11-19 00:00:00","New York City","New York","East","United States","10011","2018-11-19 00:00:00","Same Day","7318","829","3","0.4","-29","-0.37","80","Hon 61000 Series Interactive Training Tables","Furniture","Tables","Hon"
"161","Chuck Clark","Home Office","CA-2018-143035","2018-10-03 00:00:00","New York City","New York","East","United States","10009","2018-10-05 00:00:00","Second Class","7319","1325","3","0","3","0.47","7","Quartet Alpha White Chalk, 12/Pack","Office Supplies","Art","Quartet"
"161","Chuck Clark","Home Office","CA-2018-143035","2018-10-03 00:00:00","New York City","New York","East","United States","10009","2018-10-05 00:00:00","Second Class","7320","1047","4","0","22","0.26","84","Magnifier Swing Arm Lamp","Furniture","Furnishings","Other"
"161","Chuck Clark","Home Office","CA-2018-143035","2018-10-03 00:00:00","New York City","New York","East","United States","10009","2018-10-05 00:00:00","Second Class","7321","1007","3","0","67","0.18","372","Logitech G19 Programmable Gaming Keyboard","Technology","Accessories","Logitech"
"339","Ivan Liston","Consumer","CA-2018-143063","2018-08-10 00:00:00","Columbus","Indiana","Central","United States","47201","2018-08-15 00:00:00","Standard Class","7322","1501","6","0","35","0.5","70","Staple envelope","Office Supplies","Envelopes","Staple envelope"
"339","Ivan Liston","Consumer","CA-2018-143063","2018-08-10 00:00:00","Columbus","Indiana","Central","United States","47201","2018-08-15 00:00:00","Standard Class","7323","1548","2","0","25","0.21","121","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""","Furniture","Furnishings","Tenex"
"339","Ivan Liston","Consumer","CA-2018-143063","2018-08-10 00:00:00","Columbus","Indiana","Central","United States","47201","2018-08-15 00:00:00","Standard Class","7324","33","9","0","378","0.26","1454","Aastra 57i VoIP phone","Technology","Phones","Other"
"70","Barry Pond","Corporate","CA-2018-143084","2018-03-18 00:00:00","Los Angeles","California","West","United States","90008","2018-03-22 00:00:00","Standard Class","7325","1305","5","0","4","0.27","14","Prang Drawing Pencil Set","Office Supplies","Art","Prang"
"70","Barry Pond","Corporate","CA-2018-143084","2018-03-18 00:00:00","Los Angeles","California","West","United States","90008","2018-03-22 00:00:00","Standard Class","7326","1255","5","0","9","0.48","19","Peel & Seel Envelopes","Office Supplies","Envelopes","Peel & Seel"
"757","Todd Sumrall","Corporate","CA-2018-143112","2018-10-05 00:00:00","New York City","New York","East","United States","10035","2018-10-09 00:00:00","Standard Class","7327","1400","4","0","44","0.5","88","Samsung HM1900 Bluetooth Headset","Technology","Phones","Samsung"
"757","Todd Sumrall","Corporate","CA-2018-143112","2018-10-05 00:00:00","New York City","New York","East","United States","10035","2018-10-09 00:00:00","Standard Class","7328","755","2","0.1","2","0.01","221","Global High-Back Leather Tilter, Burgundy","Furniture","Chairs","Global"
"757","Todd Sumrall","Corporate","CA-2018-143112","2018-10-05 00:00:00","New York City","New York","East","United States","10035","2018-10-09 00:00:00","Standard Class","7329","20","4","0","1352","0.26","5200","3D Systems Cube Printer, 2nd Generation, Magenta","Technology","Machines","3D Systems"
"176","Corinna Mitchell","Home Office","CA-2018-143126","2018-12-03 00:00:00","Seattle","Washington","West","United States","98115","2018-12-07 00:00:00","Second Class","7330","313","2","0","89","0.17","522","Bevis Oval Conference Table, Walnut","Furniture","Tables","Bevis"
"135","Catherine Glotzbach","Home Office","CA-2018-143217","2018-11-11 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-11-17 00:00:00","Standard Class","7331","1318","3","0","9","0.47","18","Prestige Round Ring Binders","Office Supplies","Binders","Other"
"12","Alan Dominguez","Home Office","CA-2018-143245","2018-12-01 00:00:00","Fairfield","Connecticut","East","United States","6824","2018-12-06 00:00:00","Standard Class","7332","1818","3","0","9","0.48","19","Xerox 214","Office Supplies","Paper","Xerox"
"12","Alan Dominguez","Home Office","CA-2018-143245","2018-12-01 00:00:00","Fairfield","Connecticut","East","United States","6824","2018-12-06 00:00:00","Standard Class","7333","741","3","0","251","0.28","897","Global Comet Stacking Armless Chair","Furniture","Chairs","Global"
"319","Harold Engle","Corporate","CA-2018-143252","2018-12-18 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-12-24 00:00:00","Standard Class","7334","1064","3","0","11","0.37","29","Maxell 74 Minute CDR, 10/Pack","Technology","Accessories","Maxell"
"319","Harold Engle","Corporate","CA-2018-143252","2018-12-18 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-12-24 00:00:00","Standard Class","7335","1564","5","0","23","0.23","100","Tensor Track Tree Floor Lamp","Furniture","Furnishings","Tensor"
"590","Patrick O'Donnell","Consumer","CA-2018-143259","2018-12-30 00:00:00","New York City","New York","East","United States","10009","2019-01-03 00:00:00","Standard Class","7336","1649","3","0.2","20","0.38","53","Wilson Jones Legal Size Ring Binders","Office Supplies","Binders","Wilson Jones"
"590","Patrick O'Donnell","Consumer","CA-2018-143259","2018-12-30 00:00:00","New York City","New York","East","United States","10009","2019-01-03 00:00:00","Standard Class","7337","732","7","0","3","0.03","91","Gear Head AU3700S Headset","Technology","Phones","Other"
"590","Patrick O'Donnell","Consumer","CA-2018-143259","2018-12-30 00:00:00","New York City","New York","East","United States","10009","2019-01-03 00:00:00","Standard Class","7338","390","4","0.2","12","0.04","323","Bush Westfield Collection Bookcases, Fully Assembled","Furniture","Bookcases","Other"
"385","John Dryer","Consumer","CA-2018-143294","2018-06-02 00:00:00","Houston","Texas","Central","United States","77070","2018-06-08 00:00:00","Standard Class","7339","1775","2","0.2","4","0.35","11","Xerox 1977","Office Supplies","Paper","Xerox"
"221","Denise Leinenbach","Consumer","CA-2018-143329","2018-11-03 00:00:00","Las Cruces","New Mexico","West","United States","88001","2018-11-08 00:00:00","Standard Class","7340","32","3","0","17","0.42","41","9-3/4 Diameter Round Wall Clock","Furniture","Furnishings","Other"
"80","Ben Wallace","Consumer","CA-2018-143343","2018-06-10 00:00:00","Los Angeles","California","West","United States","90032","2018-06-13 00:00:00","First Class","7341","1169","5","0","5","0.29","16","Newell 351","Office Supplies","Art","Newell"
"413","Justin Ritter","Corporate","CA-2018-143378","2018-09-19 00:00:00","Springfield","Oregon","West","United States","97477","2018-09-25 00:00:00","Standard Class","7342","1258","3","0.2","7","0.28","24","Peel-Off China Markers","Office Supplies","Art","Other"
"413","Justin Ritter","Corporate","CA-2018-143378","2018-09-19 00:00:00","Springfield","Oregon","West","United States","97477","2018-09-25 00:00:00","Standard Class","7343","1191","2","0.7","-128","-1.77","73","O'Sullivan 4-Shelf Bookcase in Odessa Pine","Furniture","Bookcases","O'Sullivan"
"413","Justin Ritter","Corporate","CA-2018-143378","2018-09-19 00:00:00","Springfield","Oregon","West","United States","97477","2018-09-25 00:00:00","Standard Class","7344","1103","3","0.2","19","0.1","192","Mophie Juice Pack Helium for iPhone","Technology","Phones","Other"
"413","Justin Ritter","Corporate","CA-2018-143378","2018-09-19 00:00:00","Springfield","Oregon","West","United States","97477","2018-09-25 00:00:00","Standard Class","7345","876","8","0.2","61","0.15","409","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock","Furniture","Furnishings","Howard Miller"
"487","Maria Etezadi","Home Office","CA-2018-143434","2018-11-18 00:00:00","Saginaw","Michigan","Central","United States","48601","2018-11-24 00:00:00","Standard Class","7346","394","4","0","8","0.42","20","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","Furniture","Furnishings","C-Line"
"516","Max Ludwig","Home Office","CA-2018-143455","2018-11-11 00:00:00","Springfield","Ohio","East","United States","45503","2018-11-18 00:00:00","Standard Class","7347","1827","2","0.2","4","0.35","10","Xerox 222","Office Supplies","Paper","Xerox"
"744","Thomas Boland","Corporate","CA-2018-143567","2018-11-02 00:00:00","Henderson","Kentucky","South","United States","42420","2018-11-05 00:00:00","Second Class","7348","981","2","0","3","0.49","5","Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies","Envelopes","Other"
"744","Thomas Boland","Corporate","CA-2018-143567","2018-11-02 00:00:00","Henderson","Kentucky","South","United States","42420","2018-11-05 00:00:00","Second Class","7349","1528","4","0","17","0.28","60","Super Decoflex Portable Personal File","Office Supplies","Storage","Other"
"744","Thomas Boland","Corporate","CA-2018-143567","2018-11-02 00:00:00","Henderson","Kentucky","South","United States","42420","2018-11-05 00:00:00","Second Class","7350","833","4","0","293","0.3","976","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Furniture","Chairs","Hon"
"744","Thomas Boland","Corporate","CA-2018-143567","2018-11-02 00:00:00","Henderson","Kentucky","South","United States","42420","2018-11-05 00:00:00","Second Class","7351","1004","9","0","517","0.23","2250","Logitech diNovo Edge Keyboard","Technology","Accessories","Logitech"
"191","Dan Reichenbach","Corporate","CA-2018-143574","2018-06-29 00:00:00","Milford","Connecticut","East","United States","6460","2018-07-02 00:00:00","First Class","7352","492","2","0","9","0.34","25","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7","Furniture","Furnishings","DAX"
"191","Dan Reichenbach","Corporate","CA-2018-143574","2018-06-29 00:00:00","Milford","Connecticut","East","United States","6460","2018-07-02 00:00:00","First Class","7353","73","3","0","8","0.26","31","Acme Box Cutter Scissors","Office Supplies","Supplies","Acme"
"191","Dan Reichenbach","Corporate","CA-2018-143574","2018-06-29 00:00:00","Milford","Connecticut","East","United States","6460","2018-07-02 00:00:00","First Class","7354","840","9","0","185","0.29","639","Hon Metal Bookcases, Putty","Furniture","Bookcases","Hon"
"280","Filia McAdams","Corporate","CA-2018-143651","2018-03-25 00:00:00","Seattle","Washington","West","United States","98103","2018-03-30 00:00:00","Standard Class","7355","1122","2","0","7","0.3","23","Newell 309","Office Supplies","Art","Newell"
"694","Sharelle Roach","Home Office","CA-2018-143658","2018-11-08 00:00:00","New York City","New York","East","United States","10035","2018-11-13 00:00:00","Second Class","7356","1236","5","0","33","0.3","110","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","Office Supplies","Art","Panasonic"
"611","Philisse Overcash","Home Office","CA-2018-143665","2018-04-26 00:00:00","Seattle","Washington","West","United States","98115","2018-05-01 00:00:00","Standard Class","7357","1524","3","0","9","0.46","20","Strathmore Photo Mount Cards","Office Supplies","Paper","Strathmore"
"611","Philisse Overcash","Home Office","CA-2018-143665","2018-04-26 00:00:00","Seattle","Washington","West","United States","98115","2018-05-01 00:00:00","Standard Class","7358","185","8","0","19","0.49","39","Avery 478","Office Supplies","Labels","Avery"
"600","Pauline Johnson","Consumer","CA-2018-143686","2018-05-14 00:00:00","Santa Ana","California","West","United States","92704","2018-05-14 00:00:00","Same Day","7359","591","2","0","6","0.34","18","Eldon Stackable Tray, Side-Load, Legal, Smoke","Furniture","Furnishings","Eldon"
"600","Pauline Johnson","Consumer","CA-2018-143686","2018-05-14 00:00:00","Santa Ana","California","West","United States","92704","2018-05-14 00:00:00","Same Day","7360","1330","7","0","602","0.43","1400","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Technology","Accessories","Razer"
"514","Max Engle","Consumer","CA-2018-143756","2018-12-02 00:00:00","Salem","Virginia","South","United States","24153","2018-12-05 00:00:00","First Class","7361","1211","2","0","168","0.24","702","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","Furniture","Chairs","Office Star"
"56","Anthony Witt","Consumer","CA-2018-143798","2018-12-10 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2018-12-12 00:00:00","First Class","7362","1814","2","0.2","4","0.35","10","Xerox 210","Office Supplies","Paper","Xerox"
"56","Anthony Witt","Consumer","CA-2018-143798","2018-12-10 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2018-12-12 00:00:00","First Class","7363","596","2","0.2","23","0.08","311","Electrix Halogen Magnifier Lamp","Furniture","Furnishings","Electrix"
"458","Lena Creighton","Consumer","CA-2018-143861","2018-06-12 00:00:00","Saint Petersburg","Florida","South","United States","33710","2018-06-19 00:00:00","Standard Class","7364","482","2","0.2","1","0.06","17","Dana Swing-Arm Lamps","Furniture","Furnishings","Dana"
"286","Frank Olsen","Consumer","CA-2018-144036","2018-11-22 00:00:00","Houston","Texas","Central","United States","77070","2018-11-26 00:00:00","Standard Class","7365","1128","8","0.2","2","0.06","36","Newell 314","Office Supplies","Art","Newell"
"138","Cathy Prescott","Corporate","CA-2018-144064","2018-08-29 00:00:00","Quincy","Illinois","Central","United States","62301","2018-09-01 00:00:00","First Class","7366","1639","9","0.8","-5","-1.6","3","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies","Binders","Wilson Jones"
"138","Cathy Prescott","Corporate","CA-2018-144064","2018-08-29 00:00:00","Quincy","Illinois","Central","United States","62301","2018-09-01 00:00:00","First Class","7367","113","2","0.2","2","0.09","27","Advantus Rolling Storage Box","Office Supplies","Storage","Advantus"
"138","Cathy Prescott","Corporate","CA-2018-144064","2018-08-29 00:00:00","Quincy","Illinois","Central","United States","62301","2018-09-01 00:00:00","First Class","7368","215","4","0.2","18","0.38","47","Avery 505","Office Supplies","Labels","Avery"
"356","Jay Fein","Consumer","CA-2018-144113","2018-09-16 00:00:00","Austin","Texas","Central","United States","78745","2018-09-20 00:00:00","Standard Class","7369","1049","2","0.2","6","0.36","18","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""","Office Supplies","Envelopes","Other"
"356","Jay Fein","Consumer","CA-2018-144113","2018-09-16 00:00:00","Austin","Texas","Central","United States","78745","2018-09-20 00:00:00","Standard Class","7370","453","1","0.2","6","0.1","56","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology","Phones","Clearsounds"
"164","Cindy Chapman","Consumer","CA-2018-144225","2018-09-30 00:00:00","Baltimore","Maryland","East","United States","21215","2018-10-02 00:00:00","Second Class","7371","781","3","0","81","0.49","165","Green Bar Computer Printout Paper","Office Supplies","Paper","Other"
"129","Carlos Soltero","Consumer","CA-2018-144365","2018-10-24 00:00:00","Jackson","Mississippi","South","United States","39212","2018-10-30 00:00:00","Standard Class","7372","1507","4","0","5","0.45","12","Staples","Office Supplies","Fasteners","Other"
"282","Frank Carlisle","Home Office","CA-2018-144456","2018-09-08 00:00:00","Hialeah","Florida","South","United States","33012","2018-09-09 00:00:00","First Class","7373","502","5","0.2","5","0.09","62","Decoflex Hanging Personal Folder File, Blue","Office Supplies","Storage","Decoflex"
"282","Frank Carlisle","Home Office","CA-2018-144456","2018-09-08 00:00:00","Hialeah","Florida","South","United States","33012","2018-09-09 00:00:00","First Class","7374","1402","3","0.2","14","0.09","158","Samsung Rugby III","Technology","Phones","Samsung"
"714","Steven Cartwright","Consumer","CA-2018-144463","2018-01-01 00:00:00","Los Angeles","California","West","United States","90036","2018-01-05 00:00:00","Standard Class","7375","867","11","0","199","0.42","474","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","Furniture","Furnishings","Howard Miller"
"134","Cassandra Brandow","Consumer","CA-2018-144484","2018-09-11 00:00:00","San Francisco","California","West","United States","94110","2018-09-11 00:00:00","Same Day","7376","31","4","0","12","0.36","32","6"" Cubicle Wall Clock, Black","Furniture","Furnishings","Other"
"134","Cassandra Brandow","Consumer","CA-2018-144484","2018-09-11 00:00:00","San Francisco","California","West","United States","94110","2018-09-11 00:00:00","Same Day","7377","949","5","0","114","0.28","407","Kensington 4 Outlet MasterPiece Compact Power Control Center","Office Supplies","Appliances","Kensington"
"133","Caroline Jumper","Consumer","CA-2018-144491","2018-03-27 00:00:00","Houston","Texas","Central","United States","77070","2018-04-01 00:00:00","Standard Class","7378","959","1","0.2","7","0.18","40","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver","Technology","Accessories","Kensington"
"133","Caroline Jumper","Consumer","CA-2018-144491","2018-03-27 00:00:00","Houston","Texas","Central","United States","77070","2018-04-01 00:00:00","Standard Class","7379","758","2","0.3","-66","-0.31","211","Global Leather & Oak Executive Chair, Burgundy","Furniture","Chairs","Global"
"133","Caroline Jumper","Consumer","CA-2018-144491","2018-03-27 00:00:00","Houston","Texas","Central","United States","77070","2018-04-01 00:00:00","Standard Class","7380","744","3","0.3","-9","-0.01","601","Global Deluxe High-Back Manager's Chair","Furniture","Chairs","Global"
"133","Caroline Jumper","Consumer","CA-2018-144491","2018-03-27 00:00:00","Houston","Texas","Central","United States","77070","2018-04-01 00:00:00","Standard Class","7381","170","5","0.32","-30","-0.03","1023","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","Furniture","Bookcases","Atlantic"
"538","Mick Brown","Consumer","CA-2018-144498","2018-05-06 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-05-06 00:00:00","Same Day","7382","1634","11","0.7","-53","-0.77","69","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","Binders","Wilson Jones"
"538","Mick Brown","Consumer","CA-2018-144498","2018-05-06 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-05-06 00:00:00","Same Day","7383","179","5","0.2","40","0.33","122","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery"
"538","Mick Brown","Consumer","CA-2018-144498","2018-05-06 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-05-06 00:00:00","Same Day","7384","726","4","0.2","71","0.11","627","GE 30524EE4","Technology","Phones","GE"
"616","Quincy Jones","Corporate","CA-2018-144526","2018-04-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-05-06 00:00:00","Standard Class","7385","716","3","0.7","-9","-0.67","14","GBC VeloBind Cover Sets","Office Supplies","Binders","GBC"
"616","Quincy Jones","Corporate","CA-2018-144526","2018-04-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-05-06 00:00:00","Standard Class","7386","1295","5","0.4","-158","-0.23","678","Polycom SoundPoint IP 450 VoIP phone","Technology","Phones","Polycom"
"369","Jesus Ocampo","Home Office","CA-2018-144568","2018-05-29 00:00:00","Omaha","Nebraska","Central","United States","68104","2018-06-02 00:00:00","Standard Class","7387","1289","5","0","1","0.05","24","Plymouth Boxed Rubber Bands by Plymouth","Office Supplies","Fasteners","Other"
"733","Tamara Manning","Consumer","CA-2018-144589","2018-01-20 00:00:00","San Francisco","California","West","United States","94122","2018-01-25 00:00:00","Standard Class","7388","1508","5","0","8","0.33","24","Staples in misc. colors","Office Supplies","Art","Staples in misc. colors"
"733","Tamara Manning","Consumer","CA-2018-144589","2018-01-20 00:00:00","San Francisco","California","West","United States","94122","2018-01-25 00:00:00","Standard Class","7389","1250","3","0.2","130","0.36","360","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","Technology","Phones","Panasonic"
"131","Carol Darley","Consumer","CA-2018-144596","2018-11-06 00:00:00","New York City","New York","East","United States","10011","2018-11-10 00:00:00","Standard Class","7390","1698","9","0","150","0.47","319","Xerox 1906","Office Supplies","Paper","Xerox"
